City,State,Tier,Skill,Skill_Key,City_Key,Rate_Type,Rate_Mode,Unit,Currency,Local_Hourly_Min_INR,Local_Hourly_Max_INR,Local_Day_Min_INR,Local_Day_Max_INR,Platform_Cost_Min_INR,Platform_Cost_Max_INR,Platform_Cost_Basis,Effective_From,Effective_To,Is_Active,Source,Confidence
Ahmednagar,Maharashtra,Tier 3,Sofa / Upholstery Cleaning,sofa_cleaning,ahmednagar,per_visit,per_visit,visit,INR,,,380,680,750,1500,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Ahmednagar,Maharashtra,Tier 3,Landscaping / Gardener,landscaping,ahmednagar,mixed,daily,day,INR,45,65,360,520,620,1200,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Ahmednagar,Maharashtra,Tier 3,Security Guard,security_guard,ahmednagar,mixed,daily,day,INR,48,68,480,680,900,1500,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Ahmednagar,Maharashtra,Tier 3,Driver / Chauffeur,driver,ahmednagar,mixed,daily,day,INR,68,92,680,920,1150,1900,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Ahmednagar,Maharashtra,Tier 3,Packers & Movers,packers_movers,ahmednagar,per_visit,per_visit,visit,INR,,,1400,2500,2200,5000,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Ahmednagar,Maharashtra,Tier 3,Construction Labour / Demolition,construction_labour,ahmednagar,mixed,daily,day,INR,60,82,480,656,800,1400,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Ahmednagar,Maharashtra,Tier 3,Other,other,ahmednagar,mixed,daily,day,INR,68,92,544,736,1000,1700,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Rajkot,Gujarat,Tier 3,Painter,painter,rajkot,mixed,daily,day,INR,65,88,520,700,800,1300,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Rajkot,Gujarat,Tier 3,Plumber,plumber,rajkot,mixed,daily,day,INR,75,100,600,800,1200,2000,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Rajkot,Gujarat,Tier 3,Electrician,electrician,rajkot,mixed,daily,day,INR,70,100,560,800,1100,1900,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Rajkot,Gujarat,Tier 3,Carpenter,carpenter,rajkot,mixed,daily,day,INR,65,92,520,736,1000,1800,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Rajkot,Gujarat,Tier 3,Mason / Bricklayer,mason,rajkot,mixed,daily,day,INR,60,85,480,680,800,1400,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Rajkot,Gujarat,Tier 3,Tiler,tiler,rajkot,mixed,daily,day,INR,60,85,480,680,800,1400,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Rajkot,Gujarat,Tier 3,Welder,welder,rajkot,mixed,daily,day,INR,75,100,600,800,950,1600,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Rajkot,Gujarat,Tier 3,AC Technician,ac_technician,rajkot,mixed,daily,day,INR,100,140,800,1120,1600,2800,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Rajkot,Gujarat,Tier 3,Deep Cleaning / Housekeeping,deep_cleaning,rajkot,mixed,daily,day,INR,60,82,480,656,1100,2000,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Rajkot,Gujarat,Tier 3,Pest Control,pest_control,rajkot,per_visit,per_visit,visit,INR,,,450,800,800,1500,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Rajkot,Gujarat,Tier 3,Handyman / General Helper,handyman,rajkot,mixed,daily,day,INR,50,72,400,576,700,1200,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Rajkot,Gujarat,Tier 3,Waterproofing Specialist,waterproofing,rajkot,mixed,daily,day,INR,82,112,656,896,1100,1900,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Rajkot,Gujarat,Tier 3,False Ceiling Specialist,false_ceiling,rajkot,mixed,daily,day,INR,80,110,640,880,1100,1900,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Rajkot,Gujarat,Tier 3,Interior Designer (Basic),interior_designer,rajkot,mixed,daily,day,INR,130,220,1040,1760,1800,3500,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Rajkot,Gujarat,Tier 3,Roofer,roofer,rajkot,mixed,daily,day,INR,62,88,496,704,900,1600,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Rajkot,Gujarat,Tier 3,Flooring Specialist,flooring,rajkot,mixed,daily,day,INR,60,85,480,680,850,1500,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Rajkot,Gujarat,Tier 3,Furniture Assembler / Carpenter,furniture_assembler,rajkot,mixed,daily,day,INR,60,85,480,680,800,1500,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Rajkot,Gujarat,Tier 3,Geyser / Water Heater Repair,geyser_repair,rajkot,per_visit,per_visit,visit,INR,,,200,350,350,750,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Rajkot,Gujarat,Tier 3,RO / Water Purifier Service,ro_service,rajkot,per_visit,per_visit,visit,INR,,,150,280,220,449,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Rajkot,Gujarat,Tier 3,Washing Machine Repair,washing_machine_repair,rajkot,per_visit,per_visit,visit,INR,,,220,400,349,749,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Rajkot,Gujarat,Tier 3,TV / Electronics Repair,tv_repair,rajkot,per_visit,per_visit,visit,INR,,,170,330,249,549,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Rajkot,Gujarat,Tier 3,Mobile Phone Repair,mobile_repair,rajkot,per_visit,per_visit,visit,INR,,,130,280,179,449,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Rajkot,Gujarat,Tier 3,Computer / Laptop Repair,computer_repair,rajkot,per_visit,per_visit,visit,INR,,,170,340,249,549,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Rajkot,Gujarat,Tier 3,Sofa / Upholstery Cleaning,sofa_cleaning,rajkot,per_visit,per_visit,visit,INR,,,340,620,700,1400,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Rajkot,Gujarat,Tier 3,Landscaping / Gardener,landscaping,rajkot,mixed,daily,day,INR,40,60,320,480,580,1100,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Rajkot,Gujarat,Tier 3,Security Guard,security_guard,rajkot,mixed,daily,day,INR,45,62,450,620,850,1400,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Rajkot,Gujarat,Tier 3,Driver / Chauffeur,driver,rajkot,mixed,daily,day,INR,62,85,620,850,1050,1750,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Rajkot,Gujarat,Tier 3,Packers & Movers,packers_movers,rajkot,per_visit,per_visit,visit,INR,,,1200,2200,2000,4500,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Rajkot,Gujarat,Tier 3,Construction Labour / Demolition,construction_labour,rajkot,mixed,daily,day,INR,55,75,440,600,750,1300,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Rajkot,Gujarat,Tier 3,Other,other,rajkot,mixed,daily,day,INR,62,85,496,680,900,1550,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Agra,Uttar Pradesh,Tier 3,Painter,painter,agra,mixed,daily,day,INR,85,110,680,880,1050,1700,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Agra,Uttar Pradesh,Tier 3,Plumber,plumber,agra,mixed,daily,day,INR,95,125,760,1000,1500,2600,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Agra,Uttar Pradesh,Tier 3,Electrician,electrician,agra,mixed,daily,day,INR,95,125,760,1000,1500,2600,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Agra,Uttar Pradesh,Tier 3,Carpenter,carpenter,agra,mixed,daily,day,INR,90,120,720,960,1400,2500,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Agra,Uttar Pradesh,Tier 3,Mason / Bricklayer,mason,agra,mixed,daily,day,INR,82,108,650,864,1100,1900,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Agra,Uttar Pradesh,Tier 3,Tiler,tiler,agra,mixed,daily,day,INR,85,115,680,920,1100,1900,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Agra,Uttar Pradesh,Tier 3,Welder,welder,agra,mixed,daily,day,INR,95,125,760,1000,1200,2000,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Agra,Uttar Pradesh,Tier 3,AC Technician,ac_technician,agra,mixed,daily,day,INR,130,178,1040,1424,2200,3800,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Agra,Uttar Pradesh,Tier 3,Deep Cleaning / Housekeeping,deep_cleaning,agra,mixed,daily,day,INR,78,105,624,840,1500,2800,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Agra,Uttar Pradesh,Tier 3,Pest Control,pest_control,agra,per_visit,per_visit,visit,INR,,,650,1100,1100,2000,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Agra,Uttar Pradesh,Tier 3,Handyman / General Helper,handyman,agra,mixed,daily,day,INR,68,92,544,736,900,1600,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Agra,Uttar Pradesh,Tier 3,Waterproofing Specialist,waterproofing,agra,mixed,daily,day,INR,110,145,880,1160,1500,2500,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Agra,Uttar Pradesh,Tier 3,False Ceiling Specialist,false_ceiling,agra,mixed,daily,day,INR,108,142,864,1136,1500,2500,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Agra,Uttar Pradesh,Tier 3,Interior Designer (Basic),interior_designer,agra,mixed,daily,day,INR,210,330,1680,2640,2700,5500,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Agra,Uttar Pradesh,Tier 3,Roofer,roofer,agra,mixed,daily,day,INR,90,120,720,960,1200,2100,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Agra,Uttar Pradesh,Tier 3,Flooring Specialist,flooring,agra,mixed,daily,day,INR,88,118,704,944,1250,2000,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Agra,Uttar Pradesh,Tier 3,Furniture Assembler / Carpenter,furniture_assembler,agra,mixed,daily,day,INR,88,118,704,944,1200,2000,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Agra,Uttar Pradesh,Tier 3,Geyser / Water Heater Repair,geyser_repair,agra,per_visit,per_visit,visit,INR,,,280,440,499,949,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Agra,Uttar Pradesh,Tier 3,RO / Water Purifier Service,ro_service,agra,per_visit,per_visit,visit,INR,,,200,360,299,579,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Agra,Uttar Pradesh,Tier 3,Washing Machine Repair,washing_machine_repair,agra,per_visit,per_visit,visit,INR,,,310,500,449,949,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Agra,Uttar Pradesh,Tier 3,TV / Electronics Repair,tv_repair,agra,per_visit,per_visit,visit,INR,,,240,420,329,749,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Agra,Uttar Pradesh,Tier 3,Mobile Phone Repair,mobile_repair,agra,per_visit,per_visit,visit,INR,,,180,360,229,579,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Agra,Uttar Pradesh,Tier 3,Computer / Laptop Repair,computer_repair,agra,per_visit,per_visit,visit,INR,,,240,440,329,749,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Agra,Uttar Pradesh,Tier 3,Sofa / Upholstery Cleaning,sofa_cleaning,agra,per_visit,per_visit,visit,INR,,,480,840,950,1900,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Agra,Uttar Pradesh,Tier 3,Landscaping / Gardener,landscaping,agra,mixed,daily,day,INR,55,78,440,624,750,1400,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Agra,Uttar Pradesh,Tier 3,Security Guard,security_guard,agra,mixed,daily,day,INR,55,78,550,780,1050,1750,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Agra,Uttar Pradesh,Tier 3,Driver / Chauffeur,driver,agra,mixed,daily,day,INR,78,105,780,1050,1300,2200,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Agra,Uttar Pradesh,Tier 3,Packers & Movers,packers_movers,agra,per_visit,per_visit,visit,INR,,,1900,3200,2800,6500,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Agra,Uttar Pradesh,Tier 3,Construction Labour / Demolition,construction_labour,agra,mixed,daily,day,INR,75,100,600,800,1050,1750,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Agra,Uttar Pradesh,Tier 3,Other,other,agra,mixed,daily,day,INR,85,112,680,896,1250,2050,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Varanasi,Uttar Pradesh,Tier 3,Painter,painter,varanasi,mixed,daily,day,INR,85,110,680,880,1050,1700,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Varanasi,Uttar Pradesh,Tier 3,Plumber,plumber,varanasi,mixed,daily,day,INR,95,125,760,1000,1500,2600,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Varanasi,Uttar Pradesh,Tier 3,Electrician,electrician,varanasi,mixed,daily,day,INR,95,125,760,1000,1500,2600,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Varanasi,Uttar Pradesh,Tier 3,Carpenter,carpenter,varanasi,mixed,daily,day,INR,90,120,720,960,1400,2500,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Varanasi,Uttar Pradesh,Tier 3,Mason / Bricklayer,mason,varanasi,mixed,daily,day,INR,82,108,650,864,1100,1900,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Varanasi,Uttar Pradesh,Tier 3,Tiler,tiler,varanasi,mixed,daily,day,INR,85,115,680,920,1100,1900,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Varanasi,Uttar Pradesh,Tier 3,Welder,welder,varanasi,mixed,daily,day,INR,95,125,760,1000,1200,2000,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Varanasi,Uttar Pradesh,Tier 3,AC Technician,ac_technician,varanasi,mixed,daily,day,INR,130,178,1040,1424,2200,3800,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Varanasi,Uttar Pradesh,Tier 3,Deep Cleaning / Housekeeping,deep_cleaning,varanasi,mixed,daily,day,INR,78,105,624,840,1500,2800,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Varanasi,Uttar Pradesh,Tier 3,Pest Control,pest_control,varanasi,per_visit,per_visit,visit,INR,,,650,1100,1100,2000,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Varanasi,Uttar Pradesh,Tier 3,Handyman / General Helper,handyman,varanasi,mixed,daily,day,INR,68,92,544,736,900,1600,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Varanasi,Uttar Pradesh,Tier 3,Waterproofing Specialist,waterproofing,varanasi,mixed,daily,day,INR,110,145,880,1160,1500,2500,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Varanasi,Uttar Pradesh,Tier 3,False Ceiling Specialist,false_ceiling,varanasi,mixed,daily,day,INR,108,142,864,1136,1500,2500,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Varanasi,Uttar Pradesh,Tier 3,Interior Designer (Basic),interior_designer,varanasi,mixed,daily,day,INR,210,330,1680,2640,2700,5500,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Varanasi,Uttar Pradesh,Tier 3,Roofer,roofer,varanasi,mixed,daily,day,INR,90,120,720,960,1200,2100,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Varanasi,Uttar Pradesh,Tier 3,Flooring Specialist,flooring,varanasi,mixed,daily,day,INR,88,118,704,944,1250,2000,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Varanasi,Uttar Pradesh,Tier 3,Furniture Assembler / Carpenter,furniture_assembler,varanasi,mixed,daily,day,INR,88,118,704,944,1200,2000,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Varanasi,Uttar Pradesh,Tier 3,Geyser / Water Heater Repair,geyser_repair,varanasi,per_visit,per_visit,visit,INR,,,280,440,499,949,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Varanasi,Uttar Pradesh,Tier 3,RO / Water Purifier Service,ro_service,varanasi,per_visit,per_visit,visit,INR,,,200,360,299,579,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Varanasi,Uttar Pradesh,Tier 3,Washing Machine Repair,washing_machine_repair,varanasi,per_visit,per_visit,visit,INR,,,310,500,449,949,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Varanasi,Uttar Pradesh,Tier 3,TV / Electronics Repair,tv_repair,varanasi,per_visit,per_visit,visit,INR,,,240,420,329,749,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Varanasi,Uttar Pradesh,Tier 3,Mobile Phone Repair,mobile_repair,varanasi,per_visit,per_visit,visit,INR,,,180,360,229,579,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Varanasi,Uttar Pradesh,Tier 3,Computer / Laptop Repair,computer_repair,varanasi,per_visit,per_visit,visit,INR,,,240,440,329,749,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Varanasi,Uttar Pradesh,Tier 3,Sofa / Upholstery Cleaning,sofa_cleaning,varanasi,per_visit,per_visit,visit,INR,,,480,840,950,1900,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Varanasi,Uttar Pradesh,Tier 3,Landscaping / Gardener,landscaping,varanasi,mixed,daily,day,INR,55,78,440,624,750,1400,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Varanasi,Uttar Pradesh,Tier 3,Security Guard,security_guard,varanasi,mixed,daily,day,INR,55,78,550,780,1050,1750,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Varanasi,Uttar Pradesh,Tier 3,Driver / Chauffeur,driver,varanasi,mixed,daily,day,INR,78,105,780,1050,1300,2200,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Varanasi,Uttar Pradesh,Tier 3,Packers & Movers,packers_movers,varanasi,per_visit,per_visit,visit,INR,,,1900,3200,2800,6500,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Varanasi,Uttar Pradesh,Tier 3,Construction Labour / Demolition,construction_labour,varanasi,mixed,daily,day,INR,75,100,600,800,1050,1750,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Varanasi,Uttar Pradesh,Tier 3,Other,other,varanasi,mixed,daily,day,INR,85,112,680,896,1250,2050,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Madurai,Tamil Nadu,Tier 3,Painter,painter,madurai,mixed,daily,day,INR,65,88,520,700,800,1300,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Madurai,Tamil Nadu,Tier 3,Plumber,plumber,madurai,mixed,daily,day,INR,75,100,600,800,1200,2000,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Madurai,Tamil Nadu,Tier 3,Electrician,electrician,madurai,mixed,daily,day,INR,70,100,560,800,1100,1900,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Madurai,Tamil Nadu,Tier 3,Carpenter,carpenter,madurai,mixed,daily,day,INR,65,92,520,736,1000,1800,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Madurai,Tamil Nadu,Tier 3,Mason / Bricklayer,mason,madurai,mixed,daily,day,INR,60,85,480,680,800,1400,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Madurai,Tamil Nadu,Tier 3,Tiler,tiler,madurai,mixed,daily,day,INR,60,85,480,680,800,1400,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Madurai,Tamil Nadu,Tier 3,Welder,welder,madurai,mixed,daily,day,INR,75,100,600,800,950,1600,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Madurai,Tamil Nadu,Tier 3,AC Technician,ac_technician,madurai,mixed,daily,day,INR,100,140,800,1120,1600,2800,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Madurai,Tamil Nadu,Tier 3,Deep Cleaning / Housekeeping,deep_cleaning,madurai,mixed,daily,day,INR,60,82,480,656,1100,2000,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Madurai,Tamil Nadu,Tier 3,Pest Control,pest_control,madurai,per_visit,per_visit,visit,INR,,,450,800,800,1500,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Madurai,Tamil Nadu,Tier 3,Handyman / General Helper,handyman,madurai,mixed,daily,day,INR,50,72,400,576,700,1200,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Madurai,Tamil Nadu,Tier 3,Waterproofing Specialist,waterproofing,madurai,mixed,daily,day,INR,82,112,656,896,1100,1900,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Madurai,Tamil Nadu,Tier 3,False Ceiling Specialist,false_ceiling,madurai,mixed,daily,day,INR,80,110,640,880,1100,1900,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Madurai,Tamil Nadu,Tier 3,Interior Designer (Basic),interior_designer,madurai,mixed,daily,day,INR,130,220,1040,1760,1800,3500,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Madurai,Tamil Nadu,Tier 3,Roofer,roofer,madurai,mixed,daily,day,INR,62,88,496,704,900,1600,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Madurai,Tamil Nadu,Tier 3,Flooring Specialist,flooring,madurai,mixed,daily,day,INR,60,85,480,680,850,1500,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Madurai,Tamil Nadu,Tier 3,Furniture Assembler / Carpenter,furniture_assembler,madurai,mixed,daily,day,INR,60,85,480,680,800,1500,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Madurai,Tamil Nadu,Tier 3,Geyser / Water Heater Repair,geyser_repair,madurai,per_visit,per_visit,visit,INR,,,200,350,350,750,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Madurai,Tamil Nadu,Tier 3,RO / Water Purifier Service,ro_service,madurai,per_visit,per_visit,visit,INR,,,150,280,220,449,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Madurai,Tamil Nadu,Tier 3,Washing Machine Repair,washing_machine_repair,madurai,per_visit,per_visit,visit,INR,,,220,400,349,749,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Madurai,Tamil Nadu,Tier 3,TV / Electronics Repair,tv_repair,madurai,per_visit,per_visit,visit,INR,,,170,330,249,549,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Madurai,Tamil Nadu,Tier 3,Mobile Phone Repair,mobile_repair,madurai,per_visit,per_visit,visit,INR,,,130,280,179,449,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Madurai,Tamil Nadu,Tier 3,Computer / Laptop Repair,computer_repair,madurai,per_visit,per_visit,visit,INR,,,170,340,249,549,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Madurai,Tamil Nadu,Tier 3,Sofa / Upholstery Cleaning,sofa_cleaning,madurai,per_visit,per_visit,visit,INR,,,340,620,700,1400,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Madurai,Tamil Nadu,Tier 3,Landscaping / Gardener,landscaping,madurai,mixed,daily,day,INR,40,60,320,480,580,1100,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Madurai,Tamil Nadu,Tier 3,Security Guard,security_guard,madurai,mixed,daily,day,INR,45,62,450,620,850,1400,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Madurai,Tamil Nadu,Tier 3,Driver / Chauffeur,driver,madurai,mixed,daily,day,INR,62,85,620,850,1050,1750,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Madurai,Tamil Nadu,Tier 3,Packers & Movers,packers_movers,madurai,per_visit,per_visit,visit,INR,,,1200,2200,2000,4500,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Madurai,Tamil Nadu,Tier 3,Construction Labour / Demolition,construction_labour,madurai,mixed,daily,day,INR,55,75,440,600,750,1300,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Madurai,Tamil Nadu,Tier 3,Other,other,madurai,mixed,daily,day,INR,62,85,496,680,900,1550,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Vijayawada,Andhra Pradesh,Tier 3,Painter,painter,vijayawada,mixed,daily,day,INR,65,88,520,700,800,1300,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Vijayawada,Andhra Pradesh,Tier 3,Plumber,plumber,vijayawada,mixed,daily,day,INR,75,100,600,800,1200,2000,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Vijayawada,Andhra Pradesh,Tier 3,Electrician,electrician,vijayawada,mixed,daily,day,INR,70,100,560,800,1100,1900,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Vijayawada,Andhra Pradesh,Tier 3,Carpenter,carpenter,vijayawada,mixed,daily,day,INR,65,92,520,736,1000,1800,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Vijayawada,Andhra Pradesh,Tier 3,Mason / Bricklayer,mason,vijayawada,mixed,daily,day,INR,60,85,480,680,800,1400,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Vijayawada,Andhra Pradesh,Tier 3,Tiler,tiler,vijayawada,mixed,daily,day,INR,60,85,480,680,800,1400,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Vijayawada,Andhra Pradesh,Tier 3,Welder,welder,vijayawada,mixed,daily,day,INR,75,100,600,800,950,1600,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Vijayawada,Andhra Pradesh,Tier 3,AC Technician,ac_technician,vijayawada,mixed,daily,day,INR,100,140,800,1120,1600,2800,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Vijayawada,Andhra Pradesh,Tier 3,Deep Cleaning / Housekeeping,deep_cleaning,vijayawada,mixed,daily,day,INR,60,82,480,656,1100,2000,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Vijayawada,Andhra Pradesh,Tier 3,Pest Control,pest_control,vijayawada,per_visit,per_visit,visit,INR,,,450,800,800,1500,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Vijayawada,Andhra Pradesh,Tier 3,Handyman / General Helper,handyman,vijayawada,mixed,daily,day,INR,50,72,400,576,700,1200,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Vijayawada,Andhra Pradesh,Tier 3,Waterproofing Specialist,waterproofing,vijayawada,mixed,daily,day,INR,82,112,656,896,1100,1900,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Vijayawada,Andhra Pradesh,Tier 3,False Ceiling Specialist,false_ceiling,vijayawada,mixed,daily,day,INR,80,110,640,880,1100,1900,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
